IP Address,Datetime,ID,Shape
12.183.163.194,Wed Dec 11 2019 09:40:47 GMT-0800 (Pacific Standard Time),1576086047984,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T17:40:47.984Z"",""ID"":1576086047984,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""Existing Class II bike lanes are present on both sides of the roadway."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.03613,37.305515],[-121.036189,37.305007],[-121.036355,37.304709],[-121.036457,37.304393],[-121.036506,37.304205],[-121.036516,37.303749]]}}"
12.183.163.194,Wed Dec 11 2019 09:41:47 GMT-0800 (Pacific Standard Time),1576086107367,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T17:41:47.367Z"",""ID"":1576086107367,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""Existing Class II bike lanes are present on both sides of the street."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.035191,37.308434],[-121.035197,37.306612],[-121.035218,37.306522]]}}"
12.183.163.194,Wed Dec 11 2019 09:43:19 GMT-0800 (Pacific Standard Time),1576086199000,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T17:43:19.000Z"",""ID"":1576086199000,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""Existing Class II bike lanes are present on both sides of the street."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.035626,37.306544],[-121.03524,37.306505],[-121.034955,37.306428],[-121.034494,37.306168],[-121.034312,37.305933],[-121.03421,37.305643],[-121.034178,37.30546],[-121.03429,37.305067],[-121.034424,37.304858],[-121.034655,37.304662],[-121.034853,37.304551],[-121.035229,37.304436],[-121.035529,37.304406],[-121.036441,37.304414]]}}"
12.183.163.194,Wed Dec 11 2019 09:44:47 GMT-0800 (Pacific Standard Time),1576086287680,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T17:44:47.680Z"",""ID"":1576086287680,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""Existing Class II bike lane is present on the South side of the street. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.034178,37.305468],[-121.031114,37.305481]]}}"
12.183.163.194,Wed Dec 11 2019 09:47:50 GMT-0800 (Pacific Standard Time),1576086470112,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T17:47:50.112Z"",""ID"":1576086470112,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""Existing Class II bike lanes are present on both sides of the street."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.02693,37.311135],[-121.026952,37.309355]]}}"
12.183.163.194,Wed Dec 11 2019 09:55:46 GMT-0800 (Pacific Standard Time),1576086946296,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T17:55:46.296Z"",""ID"":1576086946296,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":""Existing Class I Multi-use Path Improvements are present on the Southwest side of the street."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.004523,37.320708],[-121.005746,37.321549]]}}"
12.183.163.194,Wed Dec 11 2019 09:57:10 GMT-0800 (Pacific Standard Time),1576087030112,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T17:57:10.112Z"",""ID"":1576087030112,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":""Existing Class I Multi-use Path Improvements are preset on the East side of the street."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.004475,37.323857],[-121.004947,37.322765],[-121.005237,37.322184],[-121.00558,37.321728],[-121.005768,37.321553]]}}"
12.183.163.194,Wed Dec 11 2019 10:00:17 GMT-0800 (Pacific Standard Time),1576087217936,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:00:17.936Z"",""ID"":1576087217936,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""Existing Class II bike lane improvements are present on the West side of the street. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.029162,37.324748],[-121.02877,37.323707]]}}"
12.183.163.194,Wed Dec 11 2019 10:20:10 GMT-0800 (Pacific Standard Time),1576088410088,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:20:10.088Z"",""ID"":1576088410088,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class III Bicycle Route"",""Comments"":""The City proposes to construct Class III bike route facilities in this corridor. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.031034,37.318383],[-121.030991,37.325704]]}}"
12.183.163.194,Wed Dec 11 2019 10:38:00 GMT-0800 (Pacific Standard Time),1576089480265,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:38:00.265Z"",""ID"":1576089480265,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":""The City proposes to construct Class I Multi-use Path Improvements in this corridor."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.025219,37.327103],[-121.031013,37.325704]]}}"
12.183.163.194,Wed Dec 11 2019 10:39:47 GMT-0800 (Pacific Standard Time),1576089587297,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:39:47.297Z"",""ID"":1576089587297,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities in this corridor."",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.029661,37.326011],[-121.026893,37.31901]]}}"
12.183.163.194,Wed Dec 11 2019 10:48:53 GMT-0800 (Pacific Standard Time),1576090133961,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:48:53.961Z"",""ID"":1576090133961,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.031055,37.318341],[-121.036506,37.318409]]}}"
12.183.163.194,Wed Dec 11 2019 10:50:55 GMT-0800 (Pacific Standard Time),1576090255777,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:50:55.777Z"",""ID"":1576090255777,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.012559,37.325653],[-121.012602,37.324287],[-121.012929,37.322381],[-121.012961,37.32198],[-121.012897,37.320158],[-121.012972,37.31962],[-121.012977,37.318733],[-121.012951,37.318277]]}}"
12.183.163.194,Wed Dec 11 2019 10:52:10 GMT-0800 (Pacific Standard Time),1576090330097,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:52:10.097Z"",""ID"":1576090330097,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.012784,37.323136],[-121.011422,37.322965],[-121.011057,37.322854],[-121.010274,37.322436],[-121.009737,37.322282],[-121.00908,37.322199],[-121.006712,37.322193],[-121.006325,37.322197],[-121.005639,37.322086],[-121.005403,37.321954]]}}"
12.183.163.194,Wed Dec 11 2019 10:53:16 GMT-0800 (Pacific Standard Time),1576090396698,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:53:16.698Z"",""ID"":1576090396698,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.012934,37.322402],[-121.013916,37.322423],[-121.014233,37.322308],[-121.017264,37.322931],[-121.018578,37.323067],[-121.020069,37.323059]]}}"
12.183.163.194,Wed Dec 11 2019 10:54:03 GMT-0800 (Pacific Standard Time),1576090443681,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:54:03.681Z"",""ID"":1576090443681,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.01758,37.314424],[-121.016271,37.311054]]}}"
12.183.163.194,Wed Dec 11 2019 10:54:39 GMT-0800 (Pacific Standard Time),1576090479202,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T18:54:39.202Z"",""ID"":1576090479202,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.018535,37.318349],[-121.022065,37.317487]]}}"
12.183.163.194,Wed Dec 11 2019 13:31:30 GMT-0800 (Pacific Standard Time),1576099890011,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:31:30.011Z"",""ID"":1576099890011,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":""The City proposes to construct Class I Multi-use Path facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.007935,37.317385],[-121.008461,37.31689],[-121.009061,37.316549],[-121.009094,37.316182],[-121.008278,37.310968]]}}"
12.183.163.194,Wed Dec 11 2019 13:32:22 GMT-0800 (Pacific Standard Time),1576099942459,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:32:22.459Z"",""ID"":1576099942459,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.035985,37.311167],[-121.008364,37.311007]]}}"
12.183.163.194,Wed Dec 11 2019 13:33:48 GMT-0800 (Pacific Standard Time),1576100028226,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:33:48.226Z"",""ID"":1576100028226,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.031104,37.305477],[-121.029784,37.305449],[-121.029317,37.305473],[-121.028966,37.305541],[-121.028038,37.305921],[-121.027625,37.306057],[-121.027241,37.306113],[-121.027016,37.306136],[-121.026405,37.306125],[-121.026018,37.306096],[-121.025637,37.306053],[-121.022134,37.306074]]}}"
12.183.163.194,Wed Dec 11 2019 13:35:18 GMT-0800 (Pacific Standard Time),1576100118899,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:35:18.899Z"",""ID"":1576100118899,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.022151,37.311079],[-121.022129,37.304303],[-121.021984,37.303659],[-121.021952,37.303416],[-121.021957,37.302183]]}}"
12.183.163.194,Wed Dec 11 2019 13:36:26 GMT-0800 (Pacific Standard Time),1576100186459,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:36:26.459Z"",""ID"":1576100186459,""Drawing Type"":""Bikeway"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.022153,37.308988],[-121.024269,37.309025],[-121.024841,37.309052],[-121.024852,37.309326],[-121.025855,37.309347],[-121.027684,37.309347],[-121.028049,37.309306],[-121.028231,37.30927],[-121.030986,37.309283]]}}"
12.183.163.194,Wed Dec 11 2019 13:39:42 GMT-0800 (Pacific Standard Time),1576100382595,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:39:42.595Z"",""ID"":1576100382595,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.022075,37.31747],[-121.028674,37.315875]]}}"
12.183.163.194,Wed Dec 11 2019 13:40:47 GMT-0800 (Pacific Standard Time),1576100447461,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:40:47.461Z"",""ID"":1576100447461,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.025648,37.319305],[-121.022475,37.311092]]}}"
12.183.163.194,Wed Dec 11 2019 13:42:25 GMT-0800 (Pacific Standard Time),1576100545515,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:42:25.515Z"",""ID"":1576100545515,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":""The City is proposing to change the existing Class II bike lanes to a Class I Multi-use Path. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.031034,37.318341],[-121.028263,37.311141]]}}"
12.183.163.194,Wed Dec 11 2019 13:44:29 GMT-0800 (Pacific Standard Time),1576100669531,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:44:29.531Z"",""ID"":1576100669531,""Drawing Type"":""Bikeway"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.016378,37.304372],[-121.016883,37.305626],[-121.017934,37.307094],[-121.018331,37.307726],[-121.019629,37.311062],[-121.022065,37.317445],[-121.023674,37.321685],[-121.023985,37.32317],[-121.024307,37.324774],[-121.025605,37.328331],[-121.027418,37.332972]]}}"
12.183.163.194,Wed Dec 11 2019 13:45:39 GMT-0800 (Pacific Standard Time),1576100739860,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-11T21:45:39.860Z"",""ID"":1576100739860,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":""The City proposes to construct Class II bike facilities within this corridor segment. "",""Commenter Name"":""Danny Reed Jr."",""Commenter Jurisdiction"":""City of Newman""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.009276,37.316557],[-121.00919,37.316344],[-121.008385,37.310994]]}}"
207.212.199.68,Thu Dec 12 2019 13:51:30 GMT-0800 (Pacific Standard Time),1576187490162,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T21:51:30.162Z"",""ID"":1576187490162,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class IV Separated Bikeway"",""Comments"":""This is the MJC Campus Connection"",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.031883,37.661925],[-121.031887,37.663884],[-121.030569,37.662835],[-121.030514,37.66168],[-121.030664,37.661439],[-121.031149,37.661351],[-121.031194,37.664299],[-121.030898,37.664075],[-121.02958,37.662886],[-121.028988,37.662245],[-121.024715,37.658671],[-121.012019,37.648011],[-121.011959,37.649502],[-121.010818,37.649472]]}}"
207.212.199.68,Thu Dec 12 2019 13:54:34 GMT-0800 (Pacific Standard Time),1576187674170,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T21:54:34.170Z"",""ID"":1576187674170,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Buffered Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.006655,37.645925],[-121.006663,37.647807],[-121.006951,37.648218],[-121.007316,37.648546],[-121.007427,37.649059],[-121.007731,37.671046]]}}"
207.212.199.68,Thu Dec 12 2019 13:57:54 GMT-0800 (Pacific Standard Time),1576187874978,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T21:57:54.978Z"",""ID"":1576187874978,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Buffered Bicycle Lane"",""Comments"":""Class II buffered bikes lines on both sides, Eastbound and Westbound."",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-121.031347,37.667806],[-121.031244,37.668961],[-121.030729,37.669952],[-121.029699,37.670943],[-121.028498,37.671555],[-121.027142,37.671785],[-121.024601,37.671555],[-121.013821,37.670373],[-121.011623,37.670441],[-121.006538,37.670441],[-120.995191,37.670495]]}}"
207.212.199.68,Thu Dec 12 2019 14:00:50 GMT-0800 (Pacific Standard Time),1576188050834,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:00:50.834Z"",""ID"":1576188050834,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.921021,37.649992],[-120.921089,37.655467]]}}"
207.212.199.68,Thu Dec 12 2019 14:03:36 GMT-0800 (Pacific Standard Time),1576188216557,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:03:36.557Z"",""ID"":1576188216557,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Proposed"",""What kind of bikeway should this route be?"":""Class I Multi-Use Path"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie\n"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.923916,37.667206],[-120.923804,37.667958],[-120.923583,37.668322],[-120.923366,37.668499],[-120.922907,37.668689],[-120.921915,37.668906],[-120.92184,37.670908],[-120.92202,37.674636],[-120.922282,37.679799],[-120.922497,37.682222],[-120.92363,37.686485],[-120.923801,37.688848]]}}"
207.212.199.68,Thu Dec 12 2019 14:04:20 GMT-0800 (Pacific Standard Time),1576188260549,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:04:20.549Z"",""ID"":1576188260549,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.921638,37.689092],[-120.939938,37.689011]]}}"
207.212.199.68,Thu Dec 12 2019 14:04:59 GMT-0800 (Pacific Standard Time),1576188299973,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:04:59.973Z"",""ID"":1576188299973,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Buffered Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.939815,37.688999],[-120.939551,37.678388]]}}"
207.212.199.68,Thu Dec 12 2019 14:06:33 GMT-0800 (Pacific Standard Time),1576188393646,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:06:33.646Z"",""ID"":1576188393646,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.935202,37.689024],[-120.93521,37.688012],[-120.934953,37.687632],[-120.933966,37.686641],[-120.933854,37.686206],[-120.933726,37.683776],[-120.933681,37.682398],[-120.93356,37.681937],[-120.9332,37.681339],[-120.931792,37.679017],[-120.931895,37.678243],[-120.93194,37.677308],[-120.933228,37.674877],[-120.933479,37.674644],[-120.934067,37.674454],[-120.935183,37.67444],[-120.935509,37.674484],[-120.936522,37.674851],[-120.936925,37.674915],[-120.937474,37.674875],[-120.937843,37.674776],[-120.938742,37.674526],[-120.939408,37.674465]]}}"
207.212.199.68,Thu Dec 12 2019 14:07:32 GMT-0800 (Pacific Standard Time),1576188452176,"{""type"":""Feature"",""properties"":{""Datetime"":""2019-12-12T22:07:32.176Z"",""ID"":1576188452176,""Drawing Type"":""Bikeway"",""Is this an existing or proposed bikeway?"":""Existing"",""What kind of bikeway should this route be?"":""Class II Bicycle Lane"",""Comments"":"""",""Commenter Name"":""Michael Sacuskie"",""Commenter Jurisdiction"":""City of Modesto""},""geometry"":{""type"":""LineString"",""coordinates"":[[-120.939592,37.677916],[-120.939558,37.674474],[-120.939661,37.670839],[-120.939483,37.66681]]}}"
